FID,gid,objectid,sampleno,longitude,latitude,sio2,al2o3,fe2o3,tio2,cao,mgo,mno,na2o,k2o,p2o5,loi,ba,ga,sc,v,th,pb,ni,co,rb,sr,y,zr,nb,cr,cu,zn,au,li,cs,as_,sb,bi,se,ag,be,ge,mo,sn,la,ce,pr,nd,sm,eu,tb,gd,dy,ho,er,tm,yb,lu,hf,ta,w,u,pt,pd,toposheet,in_,f,te,tl,hg,cd
65,349255,353762,55K/03/74/S/21-22,78.166280999999998,21.355360999999998,54.549999999999997,12.789999999999999,11.600000000000000,1.800000000000000,3.260000000000000,2.900000000000000,0.190000000000000,0.390000000000000,1.320000000000000,0.160000000000000,0.000000000000000,210.000000000000000,21.000000000000000,26.000000000000000,249.000000000000000,7.870000000000000,18.000000000000000,84.000000000000000,13.000000000000000,57.430000000000000,113.000000000000000,31.000000000000000,193.000000000000000,10.000000000000000,147.000000000000000,116.000000000000000,97.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.260000000000000,1.200000000000000,0.000000000000000,2.570000000000000,21.890000000000001,51.659999999999997,5.830000000000000,22.980000000000000,5.040000000000000,1.340000000000000,0.860000000000000,4.790000000000000,4.840000000000000,0.920000000000000,2.530000000000000,0.420000000000000,2.370000000000000,0.380000000000000,4.840000000000000,0.880000000000000,0.000000000000000,1.390000000000000,0.000000000000000,0.000000000000000,55K03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
66,349256,353763,55K/03/75/S/21-22,78.180875000000000,21.347688999999999,51.350000000000001,11.699999999999999,10.779999999999999,1.730000000000000,5.480000000000000,3.270000000000000,0.130000000000000,0.640000000000000,1.280000000000000,0.190000000000000,0.000000000000000,163.000000000000000,19.000000000000000,24.000000000000000,247.000000000000000,6.920000000000000,10.000000000000000,67.000000000000000,16.000000000000000,47.219999999999999,168.000000000000000,25.000000000000000,169.000000000000000,5.000000000000000,129.000000000000000,110.000000000000000,84.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.150000000000000,1.070000000000000,0.000000000000000,0.500000000000000,20.489999999999998,42.369999999999997,5.190000000000000,21.260000000000002,4.560000000000000,1.200000000000000,0.750000000000000,4.250000000000000,4.310000000000000,0.800000000000000,2.270000000000000,0.360000000000000,2.150000000000000,0.340000000000000,4.330000000000000,0.810000000000000,0.000000000000000,1.340000000000000,0.000000000000000,0.000000000000000,55K03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
67,349257,353764,55K/03/76/S/21-22,78.200335999999993,21.346719000000000,51.490000000000002,12.279999999999999,11.510000000000000,1.790000000000000,4.850000000000000,3.450000000000000,0.150000000000000,0.550000000000000,1.220000000000000,0.170000000000000,0.000000000000000,179.000000000000000,19.000000000000000,26.000000000000000,261.000000000000000,8.600000000000000,9.000000000000000,71.000000000000000,14.000000000000000,61.350000000000001,169.000000000000000,26.000000000000000,167.000000000000000,5.000000000000000,136.000000000000000,120.000000000000000,87.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.360000000000000,1.320000000000000,0.000000000000000,1.430000000000000,24.590000000000000,55.250000000000000,6.620000000000000,26.879999999999999,6.080000000000000,1.640000000000000,1.040000000000000,5.460000000000000,5.560000000000000,1.090000000000000,3.120000000000000,0.470000000000000,2.820000000000000,0.440000000000000,5.860000000000000,1.060000000000000,0.000000000000000,1.700000000000000,0.000000000000000,0.000000000000000,55K03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
68,349258,353765,55K/03/77/S/21-22,78.213361000000006,21.341146999999999,48.710000000000001,11.100000000000000,13.369999999999999,2.430000000000000,7.230000000000000,3.020000000000000,0.230000000000000,0.900000000000000,0.720000000000000,0.240000000000000,0.000000000000000,141.000000000000000,19.000000000000000,30.000000000000000,341.000000000000000,5.500000000000000,1.000000000000000,85.000000000000000,13.000000000000000,28.660000000000000,209.000000000000000,22.000000000000000,160.000000000000000,9.000000000000000,156.000000000000000,112.000000000000000,107.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.130000000000000,1.220000000000000,0.000000000000000,1.230000000000000,18.329999999999998,42.770000000000003,5.110000000000000,21.770000000000000,5.090000000000000,1.560000000000000,0.860000000000000,4.890000000000000,4.990000000000000,0.960000000000000,2.660000000000000,0.410000000000000,2.440000000000000,0.370000000000000,5.660000000000000,0.970000000000000,0.000000000000000,1.160000000000000,0.000000000000000,0.000000000000000,55K03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
69,349259,353766,55K/03/78/S/21-22,78.244202999999999,21.342518999999999,51.210000000000001,12.350000000000000,12.440000000000000,2.290000000000000,6.140000000000000,2.690000000000000,0.220000000000000,0.610000000000000,0.890000000000000,0.180000000000000,0.000000000000000,175.000000000000000,19.000000000000000,28.000000000000000,341.000000000000000,5.540000000000000,13.000000000000000,86.000000000000000,14.000000000000000,38.640000000000001,127.000000000000000,31.000000000000000,175.000000000000000,9.000000000000000,161.000000000000000,109.000000000000000,111.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.100000000000000,1.170000000000000,0.000000000000000,0.500000000000000,21.180000000000000,51.130000000000003,5.570000000000000,24.440000000000001,5.320000000000000,1.570000000000000,0.910000000000000,5.610000000000000,5.360000000000000,1.040000000000000,2.870000000000000,0.430000000000000,2.610000000000000,0.380000000000000,4.760000000000000,0.890000000000000,0.000000000000000,1.150000000000000,0.000000000000000,0.000000000000000,55K03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
70,349260,353767,55K/03/79/S/21-22,78.012293999999997,21.373919000000001,50.170000000000002,11.770000000000000,13.010000000000000,2.370000000000000,5.500000000000000,3.350000000000000,0.190000000000000,0.420000000000000,0.480000000000000,0.100000000000000,0.000000000000000,136.000000000000000,18.000000000000000,28.000000000000000,350.000000000000000,4.640000000000000,6.000000000000000,102.000000000000000,11.000000000000000,28.309999999999999,146.000000000000000,25.000000000000000,199.000000000000000,7.000000000000000,273.000000000000000,119.000000000000000,94.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.500000000000000,1.250000000000000,0.000000000000000,0.500000000000000,18.359999999999999,40.409999999999997,5.010000000000000,21.420000000000002,4.880000000000000,1.470000000000000,0.880000000000000,4.770000000000000,5.110000000000000,0.940000000000000,2.580000000000000,0.390000000000000,2.400000000000000,0.340000000000000,5.250000000000000,0.850000000000000,0.000000000000000,0.970000000000000,0.000000000000000,0.000000000000000,55K03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
71,349261,353768,55K/03/80/S/21-22,78.031028000000006,21.361608000000000,49.219999999999999,10.350000000000000,17.219999999999999,4.090000000000000,3.160000000000000,1.850000000000000,0.350000000000000,0.520000000000000,0.660000000000000,0.180000000000000,0.000000000000000,126.000000000000000,21.000000000000000,38.000000000000000,573.000000000000000,2.910000000000000,1.000000000000000,101.000000000000000,0.500000000000000,23.000000000000000,141.000000000000000,31.000000000000000,170.000000000000000,9.000000000000000,255.000000000000000,133.000000000000000,159.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.500000000000000,1.220000000000000,0.000000000000000,0.500000000000000,14.910000000000000,33.439999999999998,4.370000000000000,20.160000000000000,5.380000000000000,1.670000000000000,0.960000000000000,5.290000000000000,5.720000000000000,1.100000000000000,3.000000000000000,0.470000000000000,2.710000000000000,0.430000000000000,4.390000000000000,0.840000000000000,0.000000000000000,0.590000000000000,0.000000000000000,0.000000000000000,55K03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
72,349262,353769,55K/03/81/S/21-22,78.047897000000006,21.369336000000001,54.600000000000001,12.760000000000000,11.320000000000000,1.940000000000000,3.430000000000000,2.870000000000000,0.190000000000000,0.380000000000000,1.130000000000000,0.090000000000000,0.000000000000000,239.000000000000000,20.000000000000000,26.000000000000000,271.000000000000000,9.400000000000000,20.000000000000000,81.000000000000000,13.000000000000000,66.840000000000003,135.000000000000000,28.000000000000000,195.000000000000000,8.000000000000000,168.000000000000000,97.000000000000000,91.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.610000000000000,1.340000000000000,0.000000000000000,0.500000000000000,26.329999999999998,60.859999999999999,6.620000000000000,25.789999999999999,5.510000000000000,1.410000000000000,0.880000000000000,5.470000000000000,5.090000000000000,1.000000000000000,2.640000000000000,0.440000000000000,2.660000000000000,0.420000000000000,5.270000000000000,1.100000000000000,0.000000000000000,1.860000000000000,0.000000000000000,0.000000000000000,55K03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
73,349263,353770,55K/03/82/S/21-22,78.064136000000005,21.376291999999999,51.469999999999999,11.800000000000001,13.630000000000001,3.240000000000000,5.180000000000000,2.920000000000000,0.220000000000000,1.000000000000000,0.730000000000000,0.190000000000000,0.000000000000000,134.000000000000000,21.000000000000000,31.000000000000000,420.000000000000000,4.070000000000000,1.000000000000000,87.000000000000000,8.000000000000000,23.440000000000001,176.000000000000000,29.000000000000000,194.000000000000000,17.000000000000000,165.000000000000000,119.000000000000000,132.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.500000000000000,1.350000000000000,0.000000000000000,0.500000000000000,16.300000000000001,34.130000000000003,4.530000000000000,19.640000000000001,4.740000000000000,1.540000000000000,0.880000000000000,4.780000000000000,4.830000000000000,0.940000000000000,2.580000000000000,0.410000000000000,2.250000000000000,0.350000000000000,5.040000000000000,0.850000000000000,0.000000000000000,0.890000000000000,0.000000000000000,0.000000000000000,55K03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
74,349264,353771,55K/03/83/S/21-22,78.087902999999997,21.372719000000000,50.130000000000003,10.940000000000000,13.910000000000000,2.520000000000000,5.330000000000000,3.110000000000000,0.190000000000000,0.990000000000000,0.870000000000000,0.220000000000000,0.000000000000000,110.000000000000000,20.000000000000000,31.000000000000000,359.000000000000000,4.170000000000000,1.000000000000000,75.000000000000000,8.000000000000000,32.219999999999999,165.000000000000000,28.000000000000000,161.000000000000000,8.000000000000000,143.000000000000000,127.000000000000000,115.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.500000000000000,1.580000000000000,0.000000000000000,3.600000000000000,18.379999999999999,39.210000000000001,5.040000000000000,23.210000000000001,5.340000000000000,1.720000000000000,0.960000000000000,5.810000000000000,5.810000000000000,1.090000000000000,2.970000000000000,0.450000000000000,2.670000000000000,0.420000000000000,4.950000000000000,0.870000000000000,0.000000000000000,0.810000000000000,0.000000000000000,0.000000000000000,55K03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
75,349265,353772,55K/03/84/S/21-22,78.099221999999997,21.372031000000000,50.460000000000001,11.369999999999999,13.740000000000000,2.370000000000000,5.660000000000000,2.820000000000000,0.190000000000000,0.880000000000000,0.840000000000000,0.240000000000000,0.000000000000000,131.000000000000000,21.000000000000000,32.000000000000000,328.000000000000000,4.800000000000000,1.000000000000000,78.000000000000000,9.000000000000000,31.620000000000001,182.000000000000000,27.000000000000000,168.000000000000000,9.000000000000000,139.000000000000000,137.000000000000000,108.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.030000000000000,1.240000000000000,0.000000000000000,5.760000000000000,18.190000000000001,43.750000000000000,5.150000000000000,22.359999999999999,5.200000000000000,1.740000000000000,0.990000000000000,5.730000000000000,5.420000000000000,1.050000000000000,2.900000000000000,0.440000000000000,2.560000000000000,0.400000000000000,4.770000000000000,0.860000000000000,0.000000000000000,0.960000000000000,0.000000000000000,0.000000000000000,55K03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
76,349266,353773,55K/03/85/S/21-22,78.130131000000006,21.373360999999999,46.500000000000000,12.160000000000000,13.859999999999999,2.560000000000000,6.970000000000000,2.670000000000000,0.200000000000000,0.900000000000000,0.590000000000000,0.250000000000000,0.000000000000000,108.000000000000000,21.000000000000000,32.000000000000000,353.000000000000000,3.790000000000000,1.000000000000000,78.000000000000000,10.000000000000000,24.530000000000001,164.000000000000000,30.000000000000000,182.000000000000000,10.000000000000000,137.000000000000000,162.000000000000000,107.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.010000000000000,1.330000000000000,0.000000000000000,4.780000000000000,18.359999999999999,42.070000000000000,5.370000000000000,24.359999999999999,5.920000000000000,1.820000000000000,1.000000000000000,5.850000000000000,6.160000000000000,1.120000000000000,3.180000000000000,0.440000000000000,2.840000000000000,0.410000000000000,4.930000000000000,0.930000000000000,0.000000000000000,0.850000000000000,0.000000000000000,0.000000000000000,55K03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
77,349267,353774,55K/03/86/S/21-22,78.135333000000003,21.366752999999999,51.570000000000000,12.930000000000000,11.430000000000000,1.860000000000000,5.610000000000000,3.330000000000000,0.190000000000000,0.690000000000000,1.090000000000000,0.110000000000000,0.000000000000000,209.000000000000000,20.000000000000000,29.000000000000000,258.000000000000000,9.840000000000000,14.000000000000000,75.000000000000000,15.000000000000000,67.090000000000003,161.000000000000000,27.000000000000000,169.000000000000000,2.500000000000000,158.000000000000000,108.000000000000000,82.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.620000000000000,1.360000000000000,0.000000000000000,1.510000000000000,29.260000000000002,66.599999999999994,7.470000000000000,31.050000000000001,6.700000000000000,1.660000000000000,1.080000000000000,6.190000000000000,6.070000000000000,1.200000000000000,3.210000000000000,0.510000000000000,3.020000000000000,0.490000000000000,6.470000000000000,1.240000000000000,0.000000000000000,2.210000000000000,0.000000000000000,0.000000000000000,55K03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
78,349268,353775,55K/03/87/S/21-22,78.155057999999997,21.363111000000000,49.020000000000003,12.119999999999999,13.779999999999999,2.570000000000000,4.540000000000000,2.420000000000000,0.190000000000000,0.690000000000000,0.790000000000000,0.210000000000000,0.000000000000000,160.000000000000000,21.000000000000000,30.000000000000000,345.000000000000000,7.920000000000000,1.000000000000000,64.000000000000000,9.000000000000000,44.670000000000002,150.000000000000000,29.000000000000000,181.000000000000000,2.500000000000000,131.000000000000000,158.000000000000000,93.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.130000000000000,1.370000000000000,0.000000000000000,1.960000000000000,24.680000000000000,59.259999999999998,6.850000000000000,28.800000000000001,6.540000000000000,1.960000000000000,1.140000000000000,6.440000000000000,6.490000000000000,1.310000000000000,3.690000000000000,0.540000000000000,3.340000000000000,0.520000000000000,7.240000000000000,1.120000000000000,0.000000000000000,1.650000000000000,0.000000000000000,0.000000000000000,55K03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
79,349269,353776,55K/03/88/S/21-22,78.192261000000002,21.360008000000001,52.329999999999998,11.930000000000000,13.390000000000001,2.440000000000000,5.070000000000000,2.860000000000000,0.210000000000000,0.630000000000000,0.940000000000000,0.170000000000000,0.000000000000000,175.000000000000000,21.000000000000000,31.000000000000000,355.000000000000000,6.740000000000000,12.000000000000000,88.000000000000000,8.000000000000000,43.460000000000001,167.000000000000000,29.000000000000000,203.000000000000000,12.000000000000000,172.000000000000000,124.000000000000000,108.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.250000000000000,1.290000000000000,0.000000000000000,2.290000000000000,23.079999999999998,55.240000000000002,6.190000000000000,26.079999999999998,6.090000000000000,1.710000000000000,1.020000000000000,5.890000000000000,5.600000000000000,1.140000000000000,3.100000000000000,0.480000000000000,2.760000000000000,0.450000000000000,5.780000000000000,1.020000000000000,0.000000000000000,1.350000000000000,0.000000000000000,0.000000000000000,55K03,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
